Data,Ar pritariate parengtam Vokiečių gatvės rekonstrukcijos projektui?,"Ar manot, kad tikslinga joje įrengti  Lietuvos garsių meno ir kultūros veikėjų įamžinimo vietą?"
7/24/15 14:30,Taip,Ne
7/24/15 14:29,Taip,Taip
7/24/15 14:29,Ne,Ne
7/24/15 14:27,Taip,Taip
7/24/15 14:27,Taip,Taip
7/24/15 14:27,Taip,Ne
7/24/15 14:25,Taip,Taip
7/24/15 14:25,Taip,"Jei ne, kur siūlytumėte įrengti? Konstitucijos pr."
7/24/15 14:25,Taip,Ne
7/24/15 14:25,Taip,Ne
7/24/15 14:23,Taip,Ne
7/24/15 14:23,Taip,"Jei ne, kur siūlytumėte įrengti? sutvarkytoje Neries krantinėje. ar prie Balto tilto."
7/24/15 14:22,"Jei ne, kodėl? Jūsų pasiūlymai. Manau Vokiečių g. tereikia atnaujinti, pvz., žaliąją dalį. Iš esmės jai nieko netrūksta, o ir žmonės pripratę. Gera vieta prisėsti, pailsėti.","Jei ne, kur siūlytumėte įrengti? Vokiečių g. gal nereikėtų perkrauti. Gal ir yra užsieniečių, kurie žinotų vieną kitą Lietuvos menininką. O šiaip, juk turim Užupį. Konstitucijos jau yra. Gal galima surasti labai ilgą kitą sieną ir išnaudoti ją? Tebus Užupis meno ir kultūros rajonas."
7/24/15 14:22,Taip,"Jei ne, kur siūlytumėte įrengti? Gedimino ar Lukiškių vietose. Vokiečių g. kontekstas šiek tiek kitoks, ne populizmui skirta. Užtenka aplink veikiančių barų. Ar matėte vidinius kiemus valkatų pilnus, nevalytus, šiukšlės lipa iš konteinerių dienomis, prigrūstus automobilių. Gyventojai jau tiesiog išjuokiami vietoje, per paskutinius metus labai suprastėjo tvarka. Užsukite į vokiečių g. 15 namo kiemą, konteinerių skaičius patrigubėjo....."
7/24/15 14:22,Taip,Ne
7/24/15 14:21,Taip,
7/24/15 14:21,Ne,Ne
7/24/15 14:20,Taip,Ne
7/24/15 14:18,Taip,"Jei ne, kur siūlytumėte įrengti? Neries krantinė"
7/24/15 14:18,Taip,"Jei ne, kur siūlytumėte įrengti? Prie SIEMENS arenos."
7/24/15 14:18,Taip,"Jei ne, kur siūlytumėte įrengti? Jeigu tikrai garsūs ir daug nusipelnę, o ne mėnesio pop žvaigždės visokios, tai gal ir nieko vieta, bet kaip ir viešojoje erdvėje sklando mintis, jog tokią vietą reiktų rengti, kur nors gedimino pr. ar konstitucijos pr., kad turistai būtų pritraukiami ir į kitas Vilniaus vietas, nes senamiestį ir taip jie lanko."
7/24/15 14:17,Taip,"Jei ne, kur siūlytumėte įrengti? Konstitucijos prospekte, arba Vilniaus gatvėje"
7/24/15 14:17,Taip,"Jei ne, kur siūlytumėte įrengti? Neries krantineje"
7/24/15 14:17,Taip,"Jei ne, kur siūlytumėte įrengti? Lukiškių aikštėje"
7/24/15 14:17,Taip,Taip
7/24/15 14:16,Taip,Taip
7/24/15 14:16,Taip,Taip
7/24/15 14:16,Taip,Ne
7/24/15 14:15,Taip,Taip
7/24/15 14:14,Taip,Taip
7/24/15 14:13,Taip,Ne
7/24/15 14:13,Taip,"Jei ne, kur siūlytumėte įrengti? Prie Neries"
7/24/15 14:12,Taip,Taip
7/24/15 14:12,Taip,Taip
7/24/15 14:12,Taip,Ne
7/24/15 14:11,Taip,Ne
7/24/15 14:11,Taip,Ne
7/24/15 14:10,Taip,Ne
7/24/15 14:10,Taip,"Jei ne, kur siūlytumėte įrengti? Niekur, tokio kičo Vilniuje nereikia"
7/24/15 14:10,Taip,Ne
7/24/15 14:10,Taip,Ne
7/24/15 14:09,Ne,Ne
7/24/15 14:08,Taip,Ne
7/24/15 14:07,Taip,Ne
7/24/15 14:07,Taip,Ne
7/24/15 14:07,Taip,"Jei ne, kur siūlytumėte įrengti? Prie savivaldybes"
7/24/15 14:06,"Jei ne, kodėl? Jūsų pasiūlymai. Tranzito problema per senamiestį yra perdedama problema, kadangi dėl siaurų gatvių, gausaus pėsčiųjų srauto tai visiškai neprisideda prie kelionės trukmės sumažinimo ir tikrai vairuotojai nesirenka šios alternatyvos vien tik tranzitiniais tikslais. Be to nebuvo paviešinti jokie tyrimų rezultatai, pagrindžiantys, kad Vokiečių g. yra naudojama išimtinai tranzitiniais tikslais. Manau kad eismo ribojimas gali atsiliepti verslui senamiestyje ypač ne vasaros mėnesiais ir vokiečių gatvę paversti antru Gedimino pr. (Seimo dalyje) mirusiu ir neviliojančiu. P.s. neturiu verslo senamiestyje, gyvenu užmiestyje, dirbu Konstitucijos pr. ir teoriškai galėčiau naudotis Vokiečių g. kaip tranzitine gatve, bet to nedarau, nes tai nesutaupo laiko dėl anksčiau minėtų priežasčių.","Jei ne, kur siūlytumėte įrengti? Konstitucijos pr. kuris tampa iš esmės verslo rajonu. Tad jei tikėtis, kad tokia alėja galėtų sulaukti panašios šlovės ir susidomėjimo kaip žvaigždžių alėja Holivude, vertėtų pagalvoti kaip užtikrinti kad šis rajonas neištuštėtų kasdien nuo 18 val. t.y. vertėtų čia įkurti kuo daugiau traukos centrų."
7/24/15 14:05,Taip,"Jei ne, kur siūlytumėte įrengti? Neturime tiek daug garsių meno ir kultūros veikėjų, kad kurtumėme tokią alėją."
7/24/15 14:04,Taip,Ne
7/24/15 14:04,Taip,Taip
7/24/15 14:03,Taip,Ne
7/24/15 14:03,Taip,
7/24/15 14:02,Taip,Taip
7/24/15 14:01,Taip,"Jei ne, kur siūlytumėte įrengti? Konstitucijos prospekte"
7/24/15 13:59,Taip,Ne
7/24/15 13:59,Ne,Ne
7/24/15 13:59,Taip,Taip
7/24/15 13:59,Taip,"Jei ne, kur siūlytumėte įrengti? nejuokinkit gyventoju"
7/24/15 13:59,Taip,"Jei ne, kur siūlytumėte įrengti? Kur nors sutvarkytoje Neries krantinėje"
7/24/15 13:59,Taip,"Jei ne, kur siūlytumėte įrengti? Konstitucijos prospekte. Žinant, kad daug jaunimo apsilanko SWEDBANK terasoje, jiems būtų puikus variantas pasivaikščiuoti Konstitucijos prospektu ir susipažinti su garsiais veikėjais."
7/24/15 13:58,Taip,Ne
7/24/15 13:58,Taip,Ne
7/24/15 13:57,Taip,Ne
7/24/15 13:57,Taip,"Jei ne, kur siūlytumėte įrengti? Siūlyčiau svarstyti, ar ši idėja išvis yra priimtina. Visų pirma, norėtųsi pamatyti sąrašą žmonių, kurių vardai būtų įamžinti. Asmeniškai nepritariu bent jau ""Žvaigždžių Alėjos"" pasiūlymui, nes tai yra gana kvaila: argi nusiritome iki tokio lygio, jog kopijuojame Holivudą? Mano nuomone, žymių Lietuvos žmonių (tikiuosi idėja nėra susijusi su XXI amžiaus ""žvaigždėmis"") įamžinimas turėtų būti rengiamas ne kaip pop-šlamštas, o su pagarba bei remiantis tvirtais argumentais."
7/24/15 13:57,Taip,Taip
7/24/15 13:56,Taip,"Jei ne, kur siūlytumėte įrengti? Neries krantinėje. Tvarkant krantinės pėsčiųjų takus, galima būtų įterpti ir žvaigždžių taką."
7/24/15 13:56,Ne,Ne
7/24/15 13:55,Taip,Ne
7/24/15 13:54,"Jei ne, kodėl? Jūsų pasiūlymai. Iš esmės, pritariu, tačiau kur dingsta fontanas ir Barboros Radvilaitės skulptūra- jų nesimato naujuose sprendiniuose? -Skulptūra turėtų likti, galbūt koreguojant vietą, kad derėtų prie naujų sprendinių.

-Fontanas kaipo toks, galbūt nauja forma irba naujoj vietoj, reikalingas pėsčiųjų zonoje.",Ne
7/24/15 13:54,Taip,Ne
7/24/15 13:53,Ne,Ne
7/24/15 13:52,Taip,Taip
7/24/15 13:51,Taip,Ne
7/24/15 13:51,Taip,Ne
7/24/15 13:50,Taip,Ne
7/24/15 13:48,Taip,Ne
7/24/15 13:47,Taip,"Jei ne, kur siūlytumėte įrengti? Kur nors konstitucijos prospekte arba kokiame nors miegamajame rajone. Tam, kad tai būtų naujas traukos objektas, kuriame norėtų apsilankyti tiek vilniečiai, tiek Vilniaus svečiai. Jau dabar turime problemą, kad visi kultūriniai renginiai ir įvairūs objektai sukoncentruoti senamiestyje, tačiau būtų galima ir reikalinga naujus objektus kurdinti kitose erdvėse, kurti naujus kelius ir t.t."
7/24/15 13:46,Taip,Ne
7/24/15 13:46,Taip,"Jei ne, kur siūlytumėte įrengti?  Kas nuspręs kurie meno ir kultūros veikėjai yra garsūs? Tie, apie kuriuos portalai pastoviai rašo, nes neturi daugiau apie ką rašyti?"
7/24/15 13:46,Taip,"Jei ne, kur siūlytumėte įrengti? Kitoje mažiau istorinėje vietoje."
7/24/15 13:45,Taip,Ne
7/24/15 13:45,Taip,"Jei ne, kur siūlytumėte įrengti? nesu tikra"
7/24/15 13:44,Taip,Ne
7/24/15 13:43,Taip,"Jei ne, kur siūlytumėte įrengti? trūksta informacijos apie tai."
7/24/15 13:43,Taip,"Jei ne, kur siūlytumėte įrengti? Niekur, nes Lietuvoje nėra ""žvaigždžių"" vertų įamžinimo. Nei vienas save gerbiantis meno ir kultūros veikėjas nesutiktų būti šitaip ""įamžintas"""
7/24/15 13:43,Taip,Ne
7/24/15 13:42,Taip,Taip
7/24/15 13:42,Taip,Ne
7/24/15 13:41,Taip,Ne
7/24/15 13:41,Taip,Taip
7/24/15 13:40,Ne,Ne
7/24/15 13:40,Taip,Ne
7/24/15 13:40,Ne,Ne
7/24/15 13:40,"Jei ne, kodėl? Jūsų pasiūlymai. Dviraciu takas padarytas vietoj saligatvio, vadinas ir toliau bus naudojamas pesciuju kaip saligatvis. Nera patogaus nuvaziavimo i dominikonu bei rotuses gatves.",Ne
7/24/15 13:40,Taip,"Jei ne, kur siūlytumėte įrengti? Konstitucijos pr."
7/24/15 13:39,Ne,"Jei ne, kur siūlytumėte įrengti? manau tai nera tinkama vieta"
7/24/15 13:38,Taip,Ne
7/24/15 13:37,Taip,Ne
7/24/15 13:37,Taip,Taip
7/24/15 13:36,Taip,Ne
7/24/15 13:34,Taip,Taip
7/24/15 13:33,Taip,Ne
7/24/15 13:33,Ne,Ne
7/24/15 13:33,Taip,Ne
7/24/15 13:33,Taip,"Jei ne, kur siūlytumėte įrengti? Kažkur buvo rašyta, jog šauni vieta tam būtų ditancija nuo planetariumo link žaliojo tilto ar kažkur ten aplink - pritarčiau šiai idėjai."
7/24/15 13:32,Taip,"Jei ne, kur siūlytumėte įrengti? Niekur. Kam tai reikalinga išvis?"
7/24/15 13:32,Taip,Ne
7/24/15 13:32,Taip,Ne
7/24/15 13:31,Taip,Ne
7/24/15 13:31,Taip,Taip
7/24/15 13:31,Ne,Ne
7/24/15 13:30,Taip,Taip
7/24/15 13:30,Ne,Ne
7/24/15 13:30,"Jei ne, kodėl? Jūsų pasiūlymai. Vokiečių g. yra vienintelė Vilniuje alėjos tipo gatvė. Nesinori pokyčių, po kurių šitos struktūros nebeliktų.","Jei ne, kur siūlytumėte įrengti? Gal Konstitucijos pr. ar kitoje ne kultūros paveldo teritorijoje"
7/24/15 13:28,Taip,Ne
7/24/15 13:28,Taip,Ne
7/24/15 13:28,Taip,Ne
7/24/15 13:28,Taip,Ne
7/24/15 13:28,Ne,Ne
7/24/15 13:28,Ne,Ne
7/24/15 13:28,Taip,Taip
7/24/15 13:27,Taip,Taip
7/24/15 13:27,Taip,Ne
7/24/15 13:26,Taip,Ne
7/24/15 13:12,Taip,Taip
7/24/15 13:04,Taip,"Jei ne, kur siūlytumėte įrengti? Nidoje"
7/24/15 13:01,Taip,"Jei ne, kur siūlytumėte įrengti? Naujajame centre - aplink Europos aikštę, galbūt prie CUP ar kažkur prie naujai statomų pastatų."
7/24/15 13:01,Ne,Ne
7/24/15 12:58,"Jei ne, kodėl? Jūsų pasiūlymai. Nenumatytas objektų, liekančių prie planuojamos pėsčiųjų zonos aptarnavimas - vadinasi krovininiai automobiliai užstatys važiuojamąją dalį, nes laisvų vietų sustoti paprastai šioje gatvėje nebūna. Jau ir dabar tai yra problema. Taip pat pėsčiųjų zona numatyta toj pusėj, kur daug šešėlių. Alternatyva neintegruotam dviračių takui galėtų būti eismo greičio Vokiečių gatvėje ribojimas techninėmis priemonėmis iki 30 km/h","Jei ne, kur siūlytumėte įrengti? Vingio parke prie estrados"
7/24/15 12:57,Taip,Taip
7/24/15 12:57,Taip,Ne
7/24/15 12:49,Taip,Ne
7/24/15 12:43,Taip,Ne
7/24/15 12:40,Ne,Ne
7/24/15 12:26,Taip,Ne
7/24/15 12:06,Taip,Ne
7/24/15 12:05,Taip,Ne
7/24/15 11:52,Taip,Ne
7/24/15 11:48,Taip,"Jei ne, kur siūlytumėte įrengti? Neries krantinė"
7/24/15 11:47,Taip,Ne
7/24/15 11:37,Taip,"Jei ne, kur siūlytumėte įrengti? Jei bus tvarkoma teritorija prie Sporto rūmų, gal ten būtų labiausiai tinkama vieta, bent jau susijusi su naujesnių laikų istorija. Senamiestyje pop kultūrai nevertėtų skirti tokios ženklios erdvės kaip Vokiečių g."
7/24/15 11:35,Taip,Ne
7/24/15 11:31,Taip,Ne
7/24/15 11:30,Taip,Ne
7/24/15 11:29,Taip,Ne
7/24/15 11:28,"Jei ne, kodėl? Jūsų pasiūlymai. Siūlau atkurti buvusį užstatymą ir istorinį gatvių tinklą, grąžinti į miestovaizdį ir Dominikonų gatvės išklotinę vieną prarastųjų miesto simbolių - ""Europos"" viesbutį. Dabartinė erdvė, primenanti Vokietijai būdingas istorines ilgąsias turgaus gatves, darko Vilniaus Senamiestį. Sovietinis prastos architektūros namas-siena perkirto Vilniaus senąją dalį į dvi dalis. Siūlau ieškoti būdų šį monotonišką monstrą nugriauti, jo gyventojams pasiūlant butus investuotojų atkuriamuose šioje vietoje kvartaluose (60 kvartalo atkūrimo pavyzdys).",Ne
7/24/15 11:28,Taip,Ne
7/24/15 11:24,Taip,Taip
7/24/15 11:19,Taip,Ne
7/24/15 11:17,Taip,"Jei ne, kur siūlytumėte įrengti? Prie Nacionalinės dailės galerijos, iš Neries pusės esančiam ""balkone"""
7/24/15 11:16,Taip,Ne
7/24/15 11:15,Taip,Ne
7/24/15 11:14,Taip,"Jei ne, kur siūlytumėte įrengti? Konstitucijos pr."
7/24/15 11:07,Taip,"Jei ne, kur siūlytumėte įrengti? Manau pagrindinis klausimas ne ""ar"", o ""kaip"" įrengti. Kolkas nėra pakankamai informacijos nuspręsti, nes nėra konkrečių pasiūlymų."
7/24/15 11:02,Taip,Taip
7/24/15 10:57,Taip,Ne
7/24/15 10:54,Taip,"Jei ne, kur siūlytumėte įrengti? Konstitucijos pr. Arba geriausia niekur - Nidoj yra ir pakanka."
7/24/15 10:53,Taip,Ne
7/24/15 10:46,Taip,Taip
7/24/15 10:45,Taip,Ne
7/24/15 10:39,Taip,Ne
7/24/15 10:38,Taip,"Jei ne, kur siūlytumėte įrengti? Žvaigždžių alėja-gera idėja, bet gal ne Vokiečių gatvėje. Ją matyčiau puikiai tinkančią Gedimino prospekte ties Lukiškių aikšte kur jau yra Kernagio suoliukas. Visa ta Gedimino prospekto dalis galėtų būti paskirta muzukai, menui."
7/24/15 10:37,Taip,Ne
7/24/15 10:36,Taip,Ne
7/24/15 10:28,Taip,Taip
7/24/15 10:24,Taip,Taip
7/24/15 10:23,Taip,Taip
7/24/15 10:20,Taip,Ne
7/24/15 10:18,Taip,"Jei ne, kur siūlytumėte įrengti? Upės gatvėje, nuo baltojo tilto link Forum Palace. 

Senamiestyje labiau turi būti akcentuojami viduramžių ženklai ir simboliai."
7/24/15 10:17,Taip,Ne
7/24/15 10:15,Taip,Taip
7/24/15 10:12,Taip,Ne
7/24/15 10:07,Ne,Ne
7/24/15 10:01,Taip,"Jei ne, kur siūlytumėte įrengti? Siūlyčiau įrengti NMC (Naujojo miesto centro) zonoje, netoliese VCUP, Europos prekybos centro. Istorinė gatvė turi likti unikali, kultūriniai veikėjai turėtų būti įamžinti naujoje miesto dalyje."
7/24/15 9:54,Taip,Taip
7/24/15 8:54,Taip,Ne
7/24/15 8:53,Ne,Ne
7/24/15 8:53,Ne,Ne
7/24/15 8:40,Taip,Ne
7/24/15 8:39,Taip,Taip
7/24/15 8:35,Taip,"Jei ne, kur siūlytumėte įrengti? Kur nors Užupyje"
7/24/15 8:09,Taip,Taip
7/23/15 21:26,Taip,"Jei ne, kur siūlytumėte įrengti? Niekur, nes tai labai banalu, nuvalkiota, neįdomu. Kas ten bus įamžinti, Šalčiūtė ar Panka? Ta prasme, kas ir kas spręs kas to verti?. Ir jei jau ten žydų namai buvo, kodėl ne jiems tas įamžinimas?"
7/23/15 20:16,Taip,Taip
7/23/15 18:35,Taip,Taip
7/23/15 16:54,Taip,Taip
7/23/15 16:53,Ne,Taip
7/23/15 16:50,Taip,Taip
7/23/15 16:31,Taip,Ne
7/23/15 12:59,Ne,Ne
